mark1_id,mark2_id,mark1_wordmark,mark2_wordmark,mark1_status,mark2_status,label,pair_type,mark1_wordmark_en,mark1_wordmark_ha,mark1_wordmark_yo,mark2_wordmark_en,mark2_wordmark_ha,mark2_wordmark_yo,mark1_length,mark2_length,length_diff,visual_levenshtein,visual_jaro_winkler,soundex_match,metaphone_match,semantic_similarity_en,semantic_similarity_ha,semantic_similarity_yo
,,GEOMIX CONSULTORIA E MINERAv·v…O,ECP CONTABILIDADE,,,0,negative,GEOMIX CONSULTORIA E MINERAv·v…O,GEOMIX CONSULTORIA E MINERAv v O,GEOMIX CONSULTORIA E MINERAv v O,ECP CONTABILIDADE,ECP CONTABILIDADE,ECP CONTABILIDADE,32,17,15,23,0.5547385620915034,0,0,0.269008070230484,0.28113260865211487,0.28113260865211487
927350866,922837066.0,GEOMIX FUNDAv·vÔES E CONSTRUv·vÔES,GEOMIX CONSULTORIA E MINERAv·v…O,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,GEOMIX FUNDAv·vÔES AND CONSTRUv·vÔES,GEOMIX FUNDAv vÔES KUMA CONSTRUv vÔES,GEOMIX FUNDAv vÔES ATI CONSTRUv vÔES,GEOMIX CONSULTORIA E MINERAv·v…O,GEOMIX CONSULTORIA E MINERAv v O,GEOMIX CONSULTORIA E MINERAv v O,34,32,2,18,0.8268702046035805,0,0,0.8478878736495972,0.8116446733474731,0.8294727802276611
,,ALTAS HORAS BEBIDAS E CONVENIv‰NCIA,Maria Papeleira,,,0,negative,HIGH DRINKING HOURS AND CONVENIENCE,MAI GIRMA SHA HOURS KUMA DAFATAN,GIGA MIMU WAKATI ATI IWURE,Maria Papeleira,Mariya Papeleira,Maria Papeleira,35,15,20,34,0.3650793650793651,0,0,0.15437233448028564,0.6158244013786316,0.44923827052116394
,,FERTECK FERRAGENS,ELLUXE JOIAS,,,0,negative,FERTECK HARDWARE,FERTECK HARDWARE,FERTECK HARDWARE,ELLUXE JEWELRY,ELLUXE KAYAN ADO,ELLUXE IGBAGBÜ,17,12,5,13,0.5702614379084968,0,0,0.20288167893886566,0.3858432173728943,0.37679004669189453
927332272,920807569.0,REAL GESSO DRYWALL,Cal Mina Real,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,REAL PLASTER DRYWALL,GASKIYA PLASTER DRYWALL,ODODO Pilasita ÒGÚN,Cal Mina Real,Cal Mina GASKIYA,Cal Mina ODODO,18,13,5,15,0.46581196581196577,0,0,0.3467440903186798,0.5295372009277344,0.6873207092285156
927298597,830654984.0,AVENUE PROFESSIONAL COSMETICS,AVENUE COSMETICS,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,AVENUE PROFESSIONAL COSMETICS,HANYA MAI SANA'A KOSMETICS,ONA AGBẸRẸ Ohun ikunra,AVENUE COSMETICS,HANYA KOSMETICS,ONA Ohun ikunra,29,16,13,13,0.8603448275862069,0,0,0.7728438973426819,0.794683575630188,0.8972179293632507
927343754,918712572.0,ALTAS HORAS BEBIDAS E CONVENIv‰NCIA,ALTAS HORAS BAR E RESTAURANTE,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,HIGH DRINKING HOURS AND CONVENIENCE,MAI GIRMA SHA HOURS KUMA DAFATAN,GIGA MIMU WAKATI ATI IWURE,HIGH HOURS BAR AND RESTAURANT,MAI GIRMA HOURS BAR KUMA gidan cin abinci,GIGA WAKATI Pẹpẹ ATI ilé oúnjẹ,35,29,6,17,0.8501656963725929,0,0,0.6470035314559937,0.8175315856933594,0.580121636390686
927378809,903891441.0,vÁv·AR,Icar,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,vÁv·AR,vÁv AR,vÁv AR,Icar,icar,icar,6,4,2,6,0.0,0,0,0.5396006107330322,0.6393617987632751,0.6393617391586304
,,Lojas Paga Pouco,LOJA NINO,,,0,negative,Stores Pay Little,Stores Biya Kadan,Awọn ile itaja Sanwo Kekere,NINO STORE,NINO shago,NINO ṣọ́ọ̀bù,16,9,7,14,0.4490740740740741,0,0,0.491905152797699,0.5412866473197937,0.702753484249115
,,MASCOTINHOS UNIFORMES,vÁv·AR,,,0,negative,UNIFORM MASCOTS,UNIFORM MASOYA,Aso MASCOTS,vÁv·AR,vÁv AR,vÁv AR,21,6,15,20,0.4047619047619047,0,0,0.4941348433494568,0.5927555561065674,0.34735816717147827
927337479,907353355.0,Apoio Cred Soluvﬂvµes Financeiras,APOIO PROMOTORA DE CREDITO E SEGUROS,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,Support for Credit Financial Solutions,Taimako domin Kiredit Kuɗi Magani,Atilẹyin fun Kirẹditi Olowo Awọn ojutu,CREDIT AND INSURANCE PROMOTER SUPPORT,Kiredit KUMA INSURANCE MAI GABATARWA Taimako,Kirẹditi ATI Iṣeduro ALAGBEKA Atilẹyin,33,36,3,34,0.3634680134680135,0,0,0.7682756185531616,0.8014693260192871,0.7254968881607056
,,Elluxo jóias,EMPRESA MAIS LUCRATIVA,,,0,negative,Elluxo jewelry,Elluxo KAYAN ADO,Elluxo IGBAGBÜ,MOST PROFITABLE COMPANY,MAFI YAWA RIBA kamfani,Julọ ERE ilé-iṣẹ́,12,22,10,20,0.41919191919191917,0,0,0.15544366836547852,0.6368512511253357,0.3616192936897278
,,PSI www.practical.com.br,E N N A,,,0,negative,PSI www.practical.com.br,PSI www m com br,PSI www wulo com br,E N N A,E N N A,E N N A,24,7,17,23,0.3948412698412698,0,0,0.27977001667022705,0.49330198764801025,0.3421489894390106
927359669,919306675.0,FERTEC - FERROUS TECHNOLOGY MINERAv·v…O,FERTECK FERRAGENS,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,FERTEC - FERROUS TECHNOLOGY MINERAv·v…O,FERTEC TSORO FASAHA MINERAv v O,FERTEC IFÁ Imọ-ẹrọ MINERAv v O,FERTECK HARDWARE,FERTECK HARDWARE,FERTECK HARDWARE,39,17,22,26,0.8400603318250377,1,0,0.6802700757980347,0.5731056332588196,0.5401579141616821
927345269,904198634.0,LOJA NINO,NINO AQUECEDORES,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,NINO STORE,NINO shago,NINO ṣọ́ọ̀bù,NINO HEATER,NINO ZANGO,NINO AGBANA,9,16,7,13,0.595568783068783,0,0,0.2696029543876648,0.749549388885498,0.8018580675125122
927332272,830672478.0,REAL GESSO DRYWALL,CIMENTO REAL,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,REAL PLASTER DRYWALL,GASKIYA PLASTER DRYWALL,ODODO Pilasita ÒGÚN,REAL CEMENT,GASKIYA CEMENT,ODODO Simẹnti,18,12,6,12,0.5145502645502645,0,0,0.5533329248428345,0.5337514877319336,0.8232587575912476
,,GEOMIX FUNDAv·vÔES E CONSTRUv·vÔES,Maria Papeleira,,,0,negative,GEOMIX FUNDAv·vÔES AND CONSTRUv·vÔES,GEOMIX FUNDAv vÔES KUMA CONSTRUv vÔES,GEOMIX FUNDAv vÔES ATI CONSTRUv vÔES,Maria Papeleira,Mariya Papeleira,Maria Papeleira,34,15,19,32,0.39738562091503266,0,0,0.22620660066604614,0.29890814423561096,0.32062631845474243
,,ALTAS HORAS BEBIDAS E CONVENIv‰NCIA,Cal Mina Real,,,0,negative,HIGH DRINKING HOURS AND CONVENIENCE,MAI GIRMA SHA HOURS KUMA DAFATAN,GIGA MIMU WAKATI ATI IWURE,Cal Mina Real,Cal Mina GASKIYA,Cal Mina ODODO,35,13,22,33,0.3277167277167277,0,0,0.12697546184062958,0.5351395010948181,0.5581543445587158
927359669,820243914.0,FERTEC - FERROUS TECHNOLOGY MINERAv·v…O,FERTECO,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,FERTEC - FERROUS TECHNOLOGY MINERAv·v…O,FERTEC TSORO FASAHA MINERAv v O,FERTEC IFÁ Imọ-ẹrọ MINERAv v O,FERTECO,FERTECO,FERTECO,39,7,32,32,0.8358974358974359,1,0,0.5069128274917603,0.6679611802101135,0.5787078142166138
,,PSI,PADARIA MERCAPv…O,,,0,negative,PSI,PSI,PSI,MERCAPv BAKERY…O,MERCAPv BAKERY O,MERCAPv BEKERE O,3,17,14,15,0.5947712418300654,0,0,0.368894100189209,0.3951575458049774,0.39469218254089355
927331403,922919470.0,ELLUXE JOIAS,Elluxo jóias,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,ELLUXE JEWELRY,ELLUXE KAYAN ADO,ELLUXE IGBAGBÜ,Elluxo jewelry,Elluxo KAYAN ADO,Elluxo IGBAGBÜ,12,12,0,10,0.4444444444444444,1,1,0.7480447888374329,0.9411442875862122,0.9448248147964478
,,PSI www.practical.com.br,SKINLAB COSMv‚TICOS,,,0,negative,PSI www.practical.com.br,PSI www m com br,PSI www wulo com br,SKINLAB COSMv‚TICOS,SKINLAB COSMv TICOS,SKINLAB COSMv TICOS,24,19,5,23,0.4276315789473684,0,0,0.2100003957748413,0.26662275195121765,0.20615828037261963
927298694,913814369.0,Enna moda,E N N A,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,Enna fashion,Enna salo,Enna aṣa,E N N A,E N N A,E N N A,9,7,2,7,0.5026455026455027,0,0,0.44689011573791504,0.6455838680267334,0.5511461496353149
927315629,918229308.0,DIGNOS DOCE,Digno Tempero Natural,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,SWEET WORTHY,MAI DADI KYAUTA,DUN OHUN,Worthy Natural Seasoning,KYAUTA na halitta Kayan yaji,OHUN àdáyébá Igba,11,21,10,19,0.42568542568542567,0,0,0.3453747630119324,0.7932462096214294,0.6486074328422546
,,CANTINETTA DEI FIORI,LeOffer,,,0,negative,CANTINETTA DEI FIORI,CANTINETTA DEI FIORI,CANTINETTA DEI FIORI,LeOffer,LeOffer,LeOffer,20,7,13,20,0.0,0,0,0.5045809745788574,0.504581093788147,0.5045809149742126
927338726,903389240.0,Fly imoveis,FLYVILLE,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,Fly real estate,Tashi GASKIYA dukiya,Fo ODODO ohun ini,FLYVILLE,FLYVILLE,FLYVILLE,11,8,3,10,0.4053030303030303,0,0,0.5768365859985352,0.22102124989032745,0.27689552307128906
927321700,921050682.0,Poison,POISON VIVIANE ARRUDA,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,Poison,Guba,Majele,POISON VIVIANE ARRUDA,Guba VIVIAN ARRUDA,Majele VIVIANE ARRUDA,6,21,15,20,0.4047619047619047,0,0,0.3444153964519501,0.8662352561950684,0.8126150369644165
927344521,901503134.0,UNA PLANEJADOS,UNNA,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,UNE PLANNED,UNE SHIRYA,UNE PETO,UNNA,UNNA,UNNA,14,4,10,10,0.6785714285714285,0,0,0.6042343974113464,0.6685513257980347,0.5309504270553589
927295601,840804938.0,Pv≈TIO CRIATIVO,Pv≈TIO,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,Pv≈CREATIVE UNCLE,Pv HALITTA KANE,Pv ELEDA ÀGBÀGBÀ,Pv≈TIO,Pv TIO,Pv TIO,15,6,9,9,0.88,0,0,0.5924352407455444,0.5589802265167236,0.6027459502220154
,,KAVILA,GEOMIX CONSULTORIA E MINERAv·v…O,,,0,negative,KAVILA,KAVILA,KAVILA,GEOMIX CONSULTORIA E MINERAv·v…O,GEOMIX CONSULTORIA E MINERAv v O,GEOMIX CONSULTORIA E MINERAv v O,6,32,26,29,0.53125,0,0,0.43970829248428345,0.4528946280479431,0.4528946280479431
927378809,903888637.0,vÁv·AR,icar,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,vÁv·AR,vÁv AR,vÁv AR,icar,icar,icar,6,4,2,6,0.0,0,0,0.5796570777893066,0.6393617987632751,0.6393617391586304
926896288,827670737.0,ECP CONTABILIDADE,ECP ECP CONTABILIDADE PANTANO,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,ECP CONTABILIDADE,ECP CONTABILIDADE,ECP CONTABILIDADE,ECP ECP CONTABILIDADE PANTANO,ECP ECP CONTABILIDADE PANTANO,ECP ECP CONTABILIDADE PANTANO,17,29,12,12,0.8466531440162273,1,0,0.913633406162262,0.9136332273483276,0.9136332273483276
,,DI FIORI,ALTAS HORAS BAR E RESTAURANTE,,,0,negative,DI FIORI,DI FIORI,DI FIORI,HIGH HOURS BAR AND RESTAURANT,MAI GIRMA HOURS BAR KUMA gidan cin abinci,GIGA WAKATI Pẹpẹ ATI ilé oúnjẹ,8,29,21,27,0.492816091954023,0,0,0.2549985349178314,0.7404174208641052,0.6183141469955444
927274078,811072215.0,PSI Capital Porto,PSI,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,PSI Capital Porto,PSI Babban birni Porto,PSI Olu Porto,PSI,PSI,PSI,17,3,14,14,0.807843137254902,0,0,0.46986883878707886,0.46883073449134827,0.5519821047782898
,,PLUSH POISON,CAOVILLA,,,0,negative,PLUSH POISON,PLUSH Guba,PLUSH Majele,CAOVILLA,CAOVILLA,CAOVILLA,12,8,4,11,0.4305555555555555,0,0,0.6916142106056213,0.5609742999076843,0.7107177972793579
927332272,830672460.0,REAL GESSO DRYWALL,REAL CIMENTO,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,REAL PLASTER DRYWALL,GASKIYA PLASTER DRYWALL,ODODO Pilasita ÒGÚN,REAL CEMENT,GASKIYA CEMENT,ODODO Simẹnti,18,12,6,13,0.6574074074074074,0,0,0.5533329248428345,0.5337514877319336,0.8232587575912476
927274078,901966908.0,PSI Capital Porto,PSI www.practical.com.br,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,PSI Capital Porto,PSI Babban birni Porto,PSI Olu Porto,PSI www.practical.com.br,PSI www m com br,PSI www wulo com br,17,24,7,15,0.6519607843137255,0,0,0.39105311036109924,0.5685365796089172,0.5217406749725342
927356163,912313145.0,JAZZ IMOBILIv≈RIA,Imobiliv∞ria Jazz.com,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,JAZZ IMOBILIv≈RIA,JAZZ IMOBILIv RIA,JAZZ IMOBILIv RIA,Imobiliv∞ria Jazz.com,IMOBILIv RIA JAZZ com,IMOBILIv RIA JAZZ com,17,21,4,21,0.32866479925303455,0,0,0.825136661529541,0.9522084593772888,0.9522084593772888
927338726,923845674.0,Fly imoveis,FLY HOUSE SOLUv·vÔES IMOBILIv≈RIAS,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,Fly real estate,Tashi GASKIYA dukiya,Fo ODODO ohun ini,FLY HOUSE REAL ESTATE SOLUTIONS,Tashi Gida GASKIYA dukiya Magani,Fo Ile ODODO ohun ini Awọn ojutu,11,34,23,31,0.45365418894830656,0,0,0.7151123285293579,0.9367933869361877,0.9179882407188416
927285967,922268819.0,EMPRESA LUCRATIVA 2X,EMPRESA MAIS LUCRATIVA,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,2X PROFITABLE COMPANY,2X RIBA kamfani,2X ERE ilé-iṣẹ́,MOST PROFITABLE COMPANY,MAFI YAWA RIBA kamfani,Julọ ERE ilé-iṣẹ́,20,22,2,8,0.8880808080808081,0,0,0.6678056120872498,0.4699503481388092,0.4978882074356079
927346303,925612367.0,PAGPOKO CALv·ADOS,Lojas Paga Pouco,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,PAGPOKO CALv·ADOS,PAGPOKO CALv ADOS,PAGPOKO CALv ADOS,Stores Pay Little,Stores Biya Kadan,Awọn ile itaja Sanwo Kekere,17,16,1,17,0.24754901960784315,0,0,0.020672965794801712,0.48911845684051514,0.5486412048339844
,,CAOVILLA,EMPRESA MAIS LUCRATIVA,,,0,negative,CAOVILLA,CAOVILLA,CAOVILLA,MOST PROFITABLE COMPANY,MAFI YAWA RIBA kamfani,Julọ ERE ilé-iṣẹ́,8,22,14,18,0.4772727272727273,0,0,0.1760949343442917,0.5648483037948608,0.36283040046691895
927305186,911360271.0,Design Vende,DESIGN DE VENDAS,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,Design Sells,Zane Yana sayarwa,Apẹrẹ Tita,SALES DESIGN,SALLAR Zane,TITA Apẹrẹ,12,16,4,13,0.4791666666666667,0,0,0.844312310218811,0.7419384717941284,0.9167882204055786
,,Poison,CANTINETTA DEI FIORI,,,0,negative,Poison,Guba,Majele,CANTINETTA DEI FIORI,CANTINETTA DEI FIORI,CANTINETTA DEI FIORI,6,20,14,20,0.0,0,0,0.3302488625049591,0.4827856421470642,0.7591185569763184
927325489,826468748.0,INSTITUTO FAMvÁLIA PONCIO - DE FAMvÁLIA PARA FAMvÁLIA,INSTITUTO DA FAMvÁLIA,Pedido de registro de marca indeferido,Aguardando exame de petivﬂv£o de prorrogavﬂv£o (registro de marca em vigor),1,positive,FAMvÁLIA PONCIO INSTITUTE - FROM FAMILY TO FAMILY,FAMvÁLIA PONCIO INSTITUTE DAGA IYALI TO IYALI,FAMvÁLIA PONCIO IPINLE LATI Ìdílé LATI Ìdílé,FAMILY INSTITUTE,IYALI INSTITUTE,Ìdílé IPINLE,53,21,32,32,0.8411500449236298,0,0,0.7806609869003296,0.8321738243103027,0.6787281036376953
,,KAVILA,JAZZ IMOBILIv≈RIA,,,0,negative,KAVILA,KAVILA,KAVILA,JAZZ IMOBILIv≈RIA,JAZZ IMOBILIv RIA,JAZZ IMOBILIv RIA,6,17,11,13,0.5588235294117647,0,0,0.40178483724594116,0.46219465136528015,0.46219465136528015
,,ECP CONTABILIDADE,DI FIORI,,,0,negative,ECP CONTABILIDADE,ECP CONTABILIDADE,ECP CONTABILIDADE,DI FIORI,DI FIORI,DI FIORI,17,8,9,15,0.4950980392156863,0,0,0.3883865773677826,0.3883865475654602,0.3883865475654602
,,DIGNOS DOCE,EMPRESA LUCRATIVA 2X,,,0,negative,SWEET WORTHY,MAI DADI KYAUTA,DUN OHUN,2X PROFITABLE COMPANY,2X RIBA kamfani,2X ERE ilé-iṣẹ́,11,20,9,17,0.35454545454545455,0,0,0.23302695155143738,0.4632002115249634,0.5794686079025269
,,REVITA SILOS MANUTENv·v…O E REVITALIZAv·v…O,Fly imoveis,,,0,negative,REVITA SILOS MAINTENANCEv·v…O AND REVITALIZAv·v…O,REVITA SILOS MAINTENANCEv v O KUMA REVITALIZAv v O,REVITA SILOS MANTENANCEv v O ATI REVITALIZAv v O,Fly real estate,Tashi GASKIYA dukiya,Fo ODODO ohun ini,43,11,32,41,0.40944326990838614,0,0,-0.0006887298077344894,0.5245460271835327,0.7265519499778748
927321912,924838922.0,Torta na Mv£o,Avﬂav na mv£o Delivery,Aguardando apresentavﬂv£o e exame de recurso contra o indeferimento,Registro de marca em vigor,1,positive,Pie at Mv£o,Kek a Mv O,Pie ni Mv O,Avﬂav at mv£o Delivery,Avflav a Mv O Bayarwa,Afflav ni Mv O Ifijiṣẹ,13,22,9,15,0.5346736596736598,0,0,0.24535323679447174,0.2797207534313202,0.7248995900154114
,,Okan Chocolats,Apoio Cred Soluvﬂvµes Financeiras,,,0,negative,Okan Chocolates,Okan Chocolates,Okan Chocolates,Support for Credit Financial Solutions,Taimako domin Kiredit Kuɗi Magani,Atilẹyin fun Kirẹditi Olowo Awọn ojutu,14,33,19,27,0.42784992784992787,0,0,-0.03863696753978729,0.2633557915687561,0.2711324989795685
,,OKAN,LeOffer,,,0,negative,OKAN,Okan,Okan,LeOffer,LeOffer,LeOffer,4,7,3,6,0.46428571428571425,0,0,0.4603830575942993,0.5378047227859497,0.5378047227859497
927321700,919807119.0,Poison,Peach Poison,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,Poison,Guba,Majele,Peach Poison,Peach Guba,eso pishi Majele,6,12,6,6,0.5,0,0,0.7024198770523071,0.6770271062850952,0.7827845811843872
,,OKAN,Elluxo jóias,,,0,negative,OKAN,Okan,Okan,Elluxo jewelry,Elluxo KAYAN ADO,Elluxo IGBAGBÜ,4,12,8,12,0.0,0,0,0.28099504113197327,0.6441043615341187,0.5948343276977539
,,FERTECO,GEOMIX FUNDAv·vÔES E CONSTRUv·vÔES,,,0,negative,FERTECO,FERTECO,FERTECO,GEOMIX FUNDAv·vÔES AND CONSTRUv·vÔES,GEOMIX FUNDAv vÔES KUMA CONSTRUv vÔES,GEOMIX FUNDAv vÔES ATI CONSTRUv vÔES,7,34,27,29,0.4871148459383754,0,0,0.40563660860061646,0.4315428137779236,0.45386016368865967
,,NEW OLD,Casa Branca BG,,,0,negative,NEW OLD,sabon TSOHUWAR,títun Ògbólógbòó,White House BG,Fari Gida BG,Funfun Ile BG,7,14,7,13,0.4047619047619047,0,0,0.16430211067199707,0.34872928261756897,0.5843623280525208
,,REVITA SILOS MANUTENv·v…O E REVITALIZAv·v…O,PSI,,,0,negative,REVITA SILOS MAINTENANCEv·v…O AND REVITALIZAv·v…O,REVITA SILOS MAINTENANCEv v O KUMA REVITALIZAv v O,REVITA SILOS MANTENANCEv v O ATI REVITALIZAv v O,PSI,PSI,PSI,43,3,40,41,0.4043927648578811,0,0,0.4418303966522217,0.4526689350605011,0.47009557485580444
927315629,903969033.0,DIGNOS DOCE,DIGNA PIZZA,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,SWEET WORTHY,MAI DADI KYAUTA,DUN OHUN,WORTHY PIZZA,KYAUTA PIZZA,OHUN PIZZA,11,11,0,7,0.6363636363636364,0,0,0.4130746126174927,0.39430147409439087,0.45742881298065186
,,DI FIORI,Elluxo jóias,,,0,negative,DI FIORI,DI FIORI,DI FIORI,Elluxo jewelry,Elluxo KAYAN ADO,Elluxo IGBAGBÜ,8,12,4,11,0.40277777777777773,0,0,0.417457640171051,0.632095992565155,0.6133430004119873
,,Avﬂav na mv£o Delivery,PSI,,,0,negative,Avﬂav at mv£o Delivery,Avflav a Mv O Bayarwa,Afflav ni Mv O Ifijiṣẹ,PSI,PSI,PSI,22,3,19,22,0.0,0,0,0.2973952293395996,0.3683568835258484,0.3389960527420044
,,Maria papeleira livraria e papelaria desde 2004,LOJA NINO,,,0,negative,Maria Papeleira bookstore and stationery since 2004,Mariya Papeleira kantin sayar da littattafai KUMA kayan aikin rubutu tun 2004,Maria Papeleira ile itaja iwe ATI ohun elo ikọwe niwon Ọdun 2004,NINO STORE,NINO shago,NINO ṣọ́ọ̀bù,47,9,38,46,0.37746256895193064,0,0,0.47520238161087036,0.4500729441642761,0.5922700762748718
,,PADARIA MERCAPv…O,AVENUE PROFESSIONAL COSMETICS,,,0,negative,MERCAPv BAKERY…O,MERCAPv BAKERY O,MERCAPv BEKERE O,AVENUE PROFESSIONAL COSMETICS,HANYA MAI SANA'A KOSMETICS,ONA AGBẸRẸ Ohun ikunra,17,29,12,25,0.4651040492825483,0,0,0.27881044149398804,0.44960349798202515,0.5504063367843628
927352702,912575662.0,Okan Chocolats,OKAN,Pedido de registro de marca indeferido,Registro de marca em vigor,1,positive,Okan Chocolates,Okan Chocolates,Okan Chocolates,OKAN,Okan,Okan,14,4,10,13,0.44047619047619047,0,0,0.4879196286201477,0.48338884115219116,0.48338890075683594
,,Elluxo jóias,LOJA NINO,,,0,negative,Elluxo jewelry,Elluxo KAYAN ADO,Elluxo IGBAGBÜ,NINO STORE,NINO shago,NINO ṣọ́ọ̀bù,12,9,3,11,0.39814814814814814,0,0,0.39645954966545105,0.6234329342842102,0.624360203742981
